elm_loc_name,elm_Ks1,elm_Ks2,elm_Ks3,elm_M,elm_N,elm_Ts1,elm_Ts10,elm_Ts11,elm_Ts2,elm_Ts3,elm_Ts4,elm_T6,elm_T7,elm_T8,elm_T9,elm_Tw1,elm_Tw2,elm_Tw3,elm_Tw4,elm_VS1max,elm_VS1min,elm_VS2max,elm_VS2min,elm_Vstmax,elm_Vstmin,elm_elm_Ic1,elm_elm_Ic2,elm_elm_IPB,con_gen
PSS2B_gen_2046_1,9.55945861712098,0.458625767687336,0.989081077789888,5,1,0.0962072995956987,0,0,0.0201519719464704,0.143223940716125,0.0194863426536322,0.0,4.95328061189502,0.494737495132722,0.103314783219248,5.08723622839898,5.13774588680826,5.22217346681282,0.0,100.14166941857,-101.00008012075,95.6994559299666,-98.2826495273039,0.0498069744836539,-0.0492597109195776,1,3,1,gen_2046_1.ElmSym
PSS2B_gen_2047_2,10.234877851326,0.464819557252899,0.986962336488068,5,1,0.101381992092356,0,0,0.0202243290860206,0.142610074763652,0.020058956081979,0.0,5.16417445754632,0.494478036952205,0.104395090369508,4.95324279903434,5.2138214870356,4.80622415523976,0.0,99.8503125742078,-97.7309817604255,100.946068794653,-101.389466469688,0.0487806422053836,-0.049927173058968,1,3,1,gen_2047_2.ElmSym
PSS2B_gen_2054_1,9.65881689172238,0.454132230990753,1.00362006551586,5,1,0.0980877235438675,0,0,0.0204055506587029,0.155557871719357,0.0207279954375699,0.0,5.03718840074725,0.491186514426954,0.0965485074976459,5.24333347100765,4.82474425202236,4.95918286405504,0.0,97.8214023367502,-97.9164640223142,96.9657858392224,-94.9795853475574,0.0487250939989462,-0.0500323031796142,1,3,1,gen_2054_1.ElmSym
PSS2B_gen_2055_2,9.66036554425955,0.461241591568664,0.983244543801993,5,1,0.0991949809249491,0,0,0.0193858397621661,0.153393340751063,0.0203155419137329,0.0,4.98095792904496,0.498924624104984,0.0997591911628842,4.94179752771743,4.88160333968699,4.76012995047495,0.0,101.148635461042,-101.317611888517,94.462361697061,-103.668077132246,0.0488842558232136,-0.0487662371736951,1,3,1,gen_2055_2.ElmSym
PSS2B_gen_2056_3,9.5822860840708,0.451980041032657,1.03078481238335,5,1,0.0977413789415732,0,0,0.0202764869472012,0.146318316527177,0.0204422307536006,0.0,5.1067101075314,0.485691282874905,0.104828239767812,4.95037460676394,4.799099677708,5.24448050162755,0.0,98.6839060597122,-101.244876032369,100.987475266401,-101.746011182154,0.052226806092076,-0.0502188767748885,1,3,1,gen_2056_3.ElmSym
PSS2B_gen_2057_4,9.96558194328099,0.439673165130615,0.950623734667897,5,1,0.103834877680056,0,0,0.0191044020680711,0.15720914432779,0.0194051316045225,0.0,5.11923380591907,0.524532634578645,0.100626175878569,5.062674600631,4.8434455068782,5.20411322894506,0.0,94.1271824398544,-101.751517214533,95.4284696835559,-95.1221070817206,0.0485426840255968,-0.0524882642412558,1,3,1,gen_2057_4.ElmSym
PSS2B_gen_2058_5,9.55824730172753,0.43392984569259,0.980695197032765,5,1,0.102519465023652,0,0,0.0209569491222501,0.150368746113963,0.0197759632430971,0.0,5.06817931565456,0.517137235659175,0.104287038617767,5.06498322612606,4.95024220575579,5.06006198236719,0.0,98.4475931365974,-94.1177364402451,95.5349008554127,-95.6296263072174,0.0514795026741922,-0.0503593052527867,1,3,1,gen_2058_5.ElmSym
PSS2B_gen_2059_6,9.87452382454649,0.446256359408051,0.958812133502215,5,1,0.098526251912117,0,0,0.0206736787306145,0.149139843424782,0.0203457762273029,0.0,5.23154250206426,0.487865291163325,0.104882737826556,5.15540084359236,5.16036357963458,5.11555931065232,0.0,97.0454183068592,-100.832978520915,94.7163835200481,-100.169303702982,0.0522871456621215,-0.052109109305311,1,3,1,gen_2059_6.ElmSym
PSS2B_gen_2060_1,0.414155985675752,0.953771146619692,0.00982179629895836,4,2,0.352332332960796,0,0,0.0795285987630486,0.342639678777195,0.08004947302863,0.0,1.95222205193713,0.0,2.54487612424418,2.00090640895069,2.0215866740793,1.98073224341497,2.05324881151319,103.317012460716,-96.2401682296302,99.0651220274158,-102.517369486531,0.0198026300612837,-0.0193762131324038,1,3,1,gen_2060_1.ElmSym
PSS2B_gen_2061_5,0.406470208913088,0.967148252064362,0.0100223794062622,4,2,0.342003506289329,0,0,0.0761991605833173,0.36032835042337,0.0809887016266584,0.0,2.00244581848383,0.0,2.42608000419568,2.09016030943021,2.04532041000202,2.0803834117949,1.95523212961853,100.095582587644,-94.442786207702,96.6191642938647,-101.750903160917,0.0192125911479816,-0.0209614867419004,1,3,1,gen_2061_5.ElmSym
PSS2B_gen_2062_2,0.385584300626069,1.00538927740417,0.00959466024208814,4,2,0.36140543741174,0,0,0.080701072473079,0.347375909625553,0.0773572773076594,0.0,1.96703920885921,0.0,2.59015859127976,2.03210558015853,1.92035037884489,1.93886269666255,1.91732463790104,103.238806475233,-96.7872619496193,101.578433447471,-96.8724322543479,0.0197216458162293,-0.0192711769444868,1,3,1,gen_2062_2.ElmSym
PSS2B_gen_2069_1,10.4963209535927,0.453252152252197,0.950543017173186,5,1,0.104610880315304,0,0,0.0200633107516915,0.155195691254921,0.0201004787562415,0.0,5.03878232371062,0.501045634341426,0.0956976115796715,5.02833343856037,5.09176254668273,4.96896344353445,0.0,97.0270310432184,-102.718906014925,94.9491359242704,-95.1462466326076,0.0514046409167349,-0.0486571689532138,1,3,1,gen_2069_1.ElmSym
PSS2B_gen_2073_1,10.2269658558071,0.468080051663518,0.997801568452269,5,1,0.104091603332199,0,0,0.0206117131598294,0.145526500975247,0.019330818160437,0.0,4.96165510662831,0.506761095300317,0.102297295322642,5.12822905415669,4.85626722453162,5.06983582023531,0.0,95.8494485721923,-103.637908216473,103.488404501975,-102.681841515703,0.0501477866899222,-0.0492627290729433,1,3,1,gen_2073_1.ElmSym
PSS2B_gen_2091_1,5.96976737603545,0.29556621867232,1.01072265389375,5,1,0.117060541793704,0,0,0.038856425261125,0.207179928021505,0.041124812066555,0.0205150409312919,2.61493456060998,0.206710856873542,0.097840108377859,2.41006376361474,2.55554388684686,2.5175695756916,0.0,99.9640982550569,-98.6427577920724,98.4784346996806,-98.6791536132339,0.0495700470893644,-0.0495183879951946,1,3,1,gen_2091_1.ElmSym
PSS2B_gen_2092_1,9.69763259822503,0.466884875183925,1.02369183660485,5,1,0.102504457607865,0,0,0.019145796068944,0.150872134119272,0.02079837845359,0.0,5.212346264394,0.490189267834648,0.101345248492435,4.86627245508134,4.79097224422731,4.77677344507538,0.0,99.4419590269681,-101.993648367003,99.9722115270328,-95.6933164956048,0.0494808964524418,-0.0490654055750929,1,3,1,gen_2092_1.ElmSym
PSS2B_gen_2093_2,9.84833744773641,0.458732941519842,0.989514885051176,5,1,0.0989205393614248,0,0,0.0202948811622337,0.145995877326932,0.020107539136894,0.0,4.92238302156329,0.49390774872154,0.102872952376492,4.93405061378144,4.97471659816802,4.77375317714177,0.0,94.8311575257685,-95.9852309896611,103.405516161164,-96.4967140762601,0.0497055418952368,-0.049992305834312,1,3,1,gen_2093_2.ElmSym
PSS2B_gen_2094_3,10.0617560767569,0.472709645930305,0.99430804522708,5,1,0.0981912112701684,0,0,0.0209399224733934,0.148068243206944,0.0209059475678951,0.0,4.97060141130351,0.497670340444893,0.0986516886623576,4.99563686992042,5.04637361061759,5.05490846023895,0.0,94.1341282313224,-98.5071877825074,98.5617702380754,-100.306462265505,0.0484712557843886,-0.0494610123662278,1,3,1,gen_2094_3.ElmSym
PSS2B_gen_2095_4,10.3804356041364,0.462432247381657,1.03071744991466,5,1,0.103215407612734,0,0,0.0197448573894799,0.145646710640285,0.0204785518022254,0.0,4.84102821070701,0.507313736714423,0.0998473864514381,4.77364033064805,5.16030666674487,5.12374912342057,0.0,103.519092836324,-101.29787190347,96.8251392507926,-96.3538182829041,0.0477449681703001,-0.0490867062518373,1,3,1,gen_2095_4.ElmSym
PSS2B_gen_2322_3,0.333512494945899,1.0168667123653,0.00953107943339273,4,2,0.346254777095746,0,0,0.0958854643438943,0.346593184135854,0.0898181773778982,0.0,1.99985759221017,0.0,2.37573869491462,1.91413634745404,1.9947821191512,1.96391302123666,2.07582926414907,94.7191684354562,-95.6450762657449,102.937012166949,-102.20599134746,0.0203248781906441,-0.0207128002177924,1,3,1,gen_2322_3.ElmSym
PSS2B_gen_2323_4,0.35362906876253,0.969730036566034,0.00963672922831029,4,2,0.335101099233143,0,0,0.0928301068260334,0.351203609374352,0.0888884171391372,0.0,1.93419450214133,0.0,2.60768868075684,2.01797702908516,2.09510013591498,1.94646426122636,2.02593467626721,100.997812374216,-94.7609695963561,102.405332018388,-100.107372713042,0.0194646375430748,-0.02078336736653,1,3,1,gen_2323_4.ElmSym
PSS2B_gen_2324_1,0.384320657849312,0.972876169905066,0.0100507411253639,4,2,0.294646521988325,0,0,0.0945832086178008,0.30173819613643,0.093838167784363,0.0,2.00980665488169,0.0,2.60140021145344,2.01868824008852,2.04384209159762,2.03893880257383,1.98946192637086,100.893239023536,-98.4615519985556,95.4008794942405,-98.9445052023511,0.0195287597924471,-0.0197751374868676,1,3,1,gen_2324_1.ElmSym
PSS2B_gen_2325_2,0.788942733965814,1.03617604947649,0.00992757748439908,4,2,0.341452037184499,0,0,0.0910809155029245,0.340800035742577,0.0915996346113738,0.0,1.99200208950788,0.0,2.47062501427718,2.09335809620097,2.05984128555283,2.09818581268191,2.02097818572074,95.2857905531768,-96.3608017845545,103.735031086206,-95.4246408000123,0.0207475973628461,-0.0208925268528983,1,3,1,gen_2325_2.ElmSym
PSS2B_gen_3154_3,9.68969093775377,0.462563881261647,0.980189357465133,5,1,0.0970672654919326,0,0,0.0198291051052511,0.152277879423928,0.0201861558500677,0.0,4.97964977519587,0.501181521476246,0.0979677891451865,5.15668383915909,5.21762431156822,4.97658649785444,0.0,100.653506524488,-103.77056118669,102.207396263815,-99.7512656830251,0.0493555267923512,-0.0507975600543432,1,3,1,gen_3154_3.ElmSym
PSS2B_gen_3155_1,10.1715359068476,0.441899044251814,1.03511475748383,5,1,0.0972310203313828,0,0,0.0195606895759702,0.144273850000463,0.0205533142266795,0.0,5.0191484678071,0.498325365060009,0.104692849051207,5.2431466425769,4.79496209928766,5.01592562883161,0.0,103.678788515925,-102.722798033059,101.187120288005,-98.6811488091946,0.0521083255205303,-0.0516197907808237,1,3,1,gen_3155_1.ElmSym
PSS2B_gen_3156_2,9.54192219628021,0.441782891472057,0.981319514568895,5,1,0.0959537235228345,0,0,0.0194464245112613,0.157317900743801,0.0193553944909945,0.0,5.14342947024852,0.513977422146127,0.101423169183545,4.9637012258172,5.21601376053877,4.9675836043898,0.0,98.3002270270139,-97.7104880004655,98.015513296891,-102.919438940752,0.0508636583271436,-0.0485895970487036,1,3,1,gen_3156_2.ElmSym
PSS2B_gen_3264_1,-0.381715564400889,0.0,0.0,0,0,0.0221462647739332,0,0,0.0101263693789952,0.204032785836607,1.93316355571151,0.0206423166738823,0.0,98.524175878521,102.570422619022,1.50667443412822,1.44647200251929,101.485180670489,0.0,96.6143826796207,-101.146355248941,99.7350178821478,-100.124082606565,0.0499144892534241,-0.0513800210831687,1,3,1,gen_3264_1.ElmSym
PSS2B_gen_3295_1,9.59937559254467,0.456717388739437,1.04122021924704,5,1,0.0982157127326354,0,0,0.0195702221188694,0.147067429544404,0.0204890372566879,0.0,5.08062735851854,0.508554604719393,0.0967588651180267,5.24427301390097,5.08778175595216,4.8270807415247,0.0,99.1387744115666,-96.4917812801432,96.9004849051125,-97.7482680711429,0.0504031013278291,-0.0495907849515788,1,3,1,gen_3295_1.ElmSym
PSS2B_gen_3301_1,9.73627180000767,0.45939341680035,0.965432999096811,5,1,0.0958602619590238,0,0,0.0208541476493701,0.148722686497495,0.0196455907132477,0.0,4.92121670790948,0.512735866033472,0.0980593815306202,4.84497440885752,4.9988767162431,5.18573296908289,0.0,98.7493168005254,-95.9221312053502,103.706833882816,-96.5869302154519,0.0502862924267538,-0.0482496252283454,1,3,1,gen_3301_1.ElmSym
PSS2B_gen_3417_1,9.81635782076046,0.472499246544018,0.966426245542243,5,1,0.104242996992543,0,0,0.0204160843808204,0.15154639090877,0.0192213635453954,0.0,4.94367371080443,0.491905717854388,0.0965990193048492,4.90223365672864,5.09655408770777,5.16189463157207,0.0,102.013787568267,-97.3536053439137,96.0721870605368,-97.9507407156285,0.0504048673575744,-0.0518791696312837,1,3,1,gen_3417_1.ElmSym
PSS2B_gen_3418_2,10.2283452739939,0.4606177258607,0.992006504535675,5,1,0.100506325257011,0,0,0.0192005827324465,0.150273506746162,0.0192329963874072,0.0,4.9754232717678,0.513835348444991,0.10359016076196,5.05996247543953,5.11508370214142,4.90160090429708,0.0,96.1752263905015,-102.864094513608,103.241143782763,-97.9154362170026,0.0524943339801393,-0.052066103676334,1,3,1,gen_3418_2.ElmSym
PSS2B_gen_3419_3,10.0760866790079,0.461928443831205,0.996305504441261,5,1,0.0986016802117228,0,0,0.0190341756334528,0.14298903418472,0.0201998094245791,0.0,5.2140093871858,0.49489160515368,0.0961660064291209,5.17328842659481,4.86265668552369,4.85601754812524,0.0,98.6246613901108,-95.189390972117,94.5342472900171,-96.1062226852868,0.0484211807488464,-0.0481943857017905,1,3,1,gen_3419_3.ElmSym
PSS2B_gen_3420_4,10.3162274057977,0.468455893335119,1.03704728689045,5,1,0.0994808164983988,0,0,0.019982030775398,0.153639578686561,0.0199177394369617,0.0,4.79266551253386,0.511349562788382,0.100822484716773,5.15969124063849,4.8742098743096,4.99783054832369,0.0,94.3669565676246,-94.5843692210969,102.855770442635,-102.888914433634,0.0490913588623516,-0.0493646424729377,1,3,1,gen_3420_4.ElmSym
PSS2B_gen_3421_5,10.0381028028205,0.449539522616565,0.986197239207104,5,1,0.09794231321197,0,0,0.019237785291858,0.157048689003568,0.0198998754387721,0.0,5.23221062892117,0.47809738626238,0.102465686234646,4.95941216195934,5.16468207724392,5.13822531583719,0.0,95.5625940654427,-97.0942946217488,101.881474095723,-103.352663201513,0.0487966967723332,-0.0484590029111132,1,3,1,gen_3421_5.ElmSym
PSS2B_gen_3422_6,10.3144996007904,0.470388530988246,0.996627508383244,5,1,0.0973100706376135,0,0,0.0208178518535569,0.154402713007294,0.0198988776626065,0.0,5.02228582464158,0.484573684050702,0.0970443196082488,4.81660302611999,4.89139800029807,5.03431705990806,0.0,100.076569450228,-100.538868980762,94.6386389633641,-95.4821846896782,0.0503583031287417,-0.0496732600964606,1,3,1,gen_3422_6.ElmSym
PSS2B_gen_3423_1,10.4614894110709,0.447400119420514,0.963156101247296,5,1,0.0959128107177094,0,0,0.0196941383313388,0.152235946417786,0.0208150723604485,0.0,4.90527320606634,0.488676455849782,0.102323529254645,4.9918925948441,5.10431978059933,5.08488234085962,0.0,96.7894146708772,-103.713578971289,103.164607699122,-101.818239951599,0.0475936663104221,-0.0493614714709111,1,3,1,gen_3423_1.ElmSym
PSS2B_gen_3424_2,9.70456628128886,0.444138969851285,1.028346991539,5,1,0.099607663708739,0,0,0.0200635292194784,0.144833955850918,0.0206837484706193,0.0,5.08264742908068,0.489471079106443,0.102909394828603,5.12402819260024,4.94389188103378,4.99809863092378,0.0,97.0272202902473,-95.7456263272092,99.6892106321175,-94.3873787658289,0.0500161899835803,-0.0501768146082759,1,3,1,gen_3424_2.ElmSym
PSS2B_gen_3425_3,10.2931500244886,0.435627676848695,0.993830750091001,5,1,0.097578051770106,0,0,0.0208067107442766,0.154977539875545,0.0202918515522033,0.0,5.13824081374332,0.516269825119525,0.0995115801226348,4.75937225762755,4.85677584982477,4.89003282575868,0.0,95.6550900525413,-103.053368368372,100.351069382066,-99.2425287090708,0.0501531957858242,-0.0521201882022433,1,3,1,gen_3425_3.ElmSym
PSS2B_gen_3426_4,9.6568347546272,0.458300790734589,0.953536554891616,5,1,0.103834233745001,0,0,0.0193645992465317,0.15730998492334,0.0190471334271133,0.0,4.81223610392772,0.524520010594279,0.102675146330148,4.93453100230545,4.90197490598075,4.79537128820084,0.0,95.5534721705597,-102.985200681305,100.549547338067,-95.5296165294014,0.0496712742373347,-0.0487343131029047,1,3,1,gen_3426_4.ElmSym
PSS2B_gen_3430_1,9.81368835363537,0.46920620287098,0.991284851217642,5,1,0.101747276824899,0,0,0.0203649597251788,0.147616095137782,0.0209324740143493,0.0,4.7847521470394,0.507427229452878,0.104542009793222,4.91911741765216,4.91032977332361,4.9918564632535,0.0,101.304231965449,-101.304206573311,101.985987414373,-98.0692186587956,0.0501391072873957,-0.0522215076279826,1,3,1,gen_3430_1.ElmSym
PSS2B_gen_3431_2,10.2306239833124,0.44133041180782,1.03896850910969,5,1,0.0958436461677775,0,0,0.0192584230834618,0.146083801235072,0.0193592341458425,0.0,4.83710757736117,0.504023557296023,0.0979905391763896,4.781866324367,4.81633306993172,4.97269295691513,0.0,94.7504378569778,-94.4730457477737,97.8908335684799,-103.628596207872,0.0510131821618415,-0.0482595533877611,1,3,1,gen_3431_2.ElmSym
PSS2B_gen_3434_1,2.69340750131435,0.369127405461026,0.991555726900697,5,1,0.0415155468779616,0,0,0.0135717819846701,0.233619853124348,0.0701666867001914,0.0,5.09746584761888,0.503593330318108,0.0972832939354703,5.16985253687017,4.82912636385299,5.06827817158774,0.0,96.3962102074642,-97.0146598997991,98.860186954122,-102.411185353249,0.0479467908269726,-0.0485015734750777,1,3,1,gen_3434_1.ElmSym
PSS2B_gen_3435_2,2.57101656678654,0.346076381810168,0.953732023807242,5,1,0.0408180909597315,0,0,0.0134714539927198,0.234613241856778,0.067488352174405,0.0,5.14325053850189,0.521453429758549,0.100104436646216,4.99249332980253,4.90769885620102,4.93662331230007,0.0,96.8144609119277,-94.1105856169481,94.9859715946019,-95.365665675234,0.0503662749496289,-0.0482296889927238,1,3,1,gen_3435_2.ElmSym
PSS2B_gen_3436_3,2.75463124682652,0.3599016699791,0.982582944445312,5,1,0.0409284390443936,0,0,0.0129004507990088,0.242320614507934,0.0702164414557628,0.0,5.17450364143588,0.516897081234492,0.100326998718083,5.13671350572258,5.10743086179718,4.75482524326071,0.0,98.3179678099696,-99.6416351064574,103.527602871973,-101.787601050781,0.0489329059328884,-0.0511236004089005,1,3,1,gen_3436_3.ElmSym
PSS2B_gen_3437_4,2.25382382493466,0.822370996846817,1.02449830425903,5,1,0.0379863207204267,0,0,0.0101347710927948,0.31141076861741,0.0729000348648988,0.0,4.75389933865517,0.477575842733495,0.0960985630424693,4.83917082683183,4.90735924756154,5.1589772591833,0.0,95.5415815369226,-96.5798631244339,96.3601600752678,-95.1153844672255,0.0507493519084528,-0.0500073969340883,1,3,1,gen_3437_4.ElmSym
PSS2B_gen_3438_1,-0.539083180874446,0.0,0.0,0,0,0.0467515864244197,0,0,0.0190732246469706,0.301797390338033,3.11993585689925,0.0191325181787834,0.0,95.1928810172249,96.2893964339979,1.34998832150828,1.2891825362714,103.78951452258,0.0,101.23035002402,-100.295703389123,95.8021899503656,-101.341373438621,0.0504094116366468,-0.0476057945261709,1,3,1,gen_3438_1.ElmSym
PSS2B_gen_3439_2,-0.552677562142955,0.0,0.0,0,0,0.0440157070043497,0,0,0.0195676640672609,0.314634686205536,2.86881040628068,0.0206000264408067,0.0,98.3513966004364,98.5620513218455,1.23933226885274,1.31553867998533,94.2117612433154,0.0,102.536797445174,-103.08221133328,102.791970392223,-102.477168168593,0.0520284870802425,-0.0488193472777493,1,3,1,gen_3439_2.ElmSym
PSS2B_gen_3442_1,10.3945283456706,0.473730747761205,0.987008556444198,5,1,0.0951671853289008,0,0,0.0203403103323653,0.149941631485708,0.020244519229047,0.0,5.13679850823246,0.48250830702018,0.104747715098783,5.17218210012652,4.82713138964027,5.03862322634086,0.0,96.5191731959581,-103.904172949819,101.316089784773,-94.565352248121,0.048225271741394,-0.0493574029812589,1,3,1,gen_3442_1.ElmSym
PSS2B_gen_3443_2,10.4650000496767,0.476150583707169,1.02764487131499,5,1,0.104969126484357,0,0,0.0194941130289808,0.143530682371929,0.0205965251643211,0.0,5.11897363932803,0.48184404913336,0.0951111084409058,5.19676391850226,4.80473717744462,5.17073144484311,0.0,98.1697098038625,-97.6831704954151,102.624313055864,-95.3513598242775,0.0501298977597617,-0.0488342431257479,1,3,1,gen_3443_2.ElmSym
PSS2B_gen_3444_1,10.4675237345509,0.446358085469529,0.981946929078549,5,1,0.103360862648115,0,0,0.0199026090009138,0.142556073744781,0.0209481258140877,0.0,4.85155186871998,0.479313093493693,0.095974346678704,5.02038000850007,4.85866727656685,4.9052835048642,0.0,103.901242587436,-103.255297220964,101.346116651176,-94.9908817553893,0.0479183692787774,-0.0507301244325936,1,3,1,gen_3444_1.ElmSym
PSS2B_gen_3448_1,10.1947814933956,0.433687338225916,1.03977409414947,5,1,0.0981379058584571,0,0,0.0200685497205704,0.156222216908354,0.0193502745740116,0.0,4.7950951163657,0.50471305437386,0.102684662351385,5.10471452842467,5.18902392289601,5.20260138437152,0.0,98.1024396421853,-94.9370986773167,95.3256907105911,-96.6697765541263,0.0505439855530858,-0.0500158564536832,1,3,1,gen_3448_1.ElmSym
PSS2B_gen_3449_2,10.1120414021425,0.477534136144817,1.04526829402894,5,1,0.103492117170244,0,0,0.0203420535968617,0.142757508864161,0.0209142401283607,0.0,5.02798409340903,0.487314633163624,0.0965499275643378,4.90187179017812,4.75170965120196,4.76138336863369,0.0,95.0171183566097,-101.29928917475,96.3832789848558,-94.8928337829653,0.0481670922483318,-0.0509384527197108,1,3,1,gen_3449_2.ElmSym
PSS2B_gen_3453_1,10.2753706388175,0.443772996073589,1.01428041928448,5,1,0.102515067444183,0,0,0.0206161260893568,0.151587508034427,0.0207373389769346,0.0,5.17043035943061,0.487395345442928,0.0991870918031782,4.8230180083774,5.22443779627793,5.06644942937419,0.0,103.911700243363,-99.3806953551248,97.214419176802,-100.869344524294,0.0496254833578132,-0.0505146921449341,1,3,1,gen_3453_1.ElmSym
PSS2B_gen_3454_2,10.4578507407568,0.468925048393384,0.978955622995272,5,1,0.104313599425368,0,0,0.0198735764473677,0.154522018174175,0.0197937370957807,0.0,5.13741239672527,0.490722630498931,0.0999373497348279,4.85155198234133,5.00729237520136,4.95110150449909,0.0,99.7998175428249,-96.0707152201328,100.571461158386,-95.3875445698388,0.0506919699814171,-0.0511586131691001,1,3,1,gen_3454_2.ElmSym
PSS2B_gen_3455_3,10.2242622370832,0.439564914344251,1.0270641323179,5,1,0.104773925342597,0,0,0.0197551564648747,0.14353701713495,0.0193418830139562,0.0,4.95034883404151,0.524040722451173,0.0981120025133714,4.79629660700448,4.78529354417697,4.89195613213815,0.0,97.2459215624258,-94.6424209074117,101.366391383205,-95.9005041760392,0.0524992956430651,-0.0510320318280719,1,3,1,gen_3455_3.ElmSym
PSS2B_gen_3456_4,10.3352929293178,0.471355842309818,0.989716824144125,5,1,0.103202810115181,0,0,0.0198440805282444,0.155491238047834,0.0201469879327342,0.0,5.09433802426793,0.489372256677598,0.103031918383203,4.97663415363058,5.01888570562005,4.97620087536052,0.0,100.031422059238,-99.3517129086424,103.523000749899,-95.22028281237,0.0515990950795822,-0.0503514726366848,1,3,1,gen_3456_4.ElmSym
PSS2B_gen_3457_5,10.2504883832298,0.47411904899776,0.968415715638548,5,1,0.0978437952836975,0,0,0.0196430258555338,0.150764012017753,0.0190528081739321,0.0,4.80662052915432,0.485176998190582,0.0988266956526786,4.91303872782737,5.1261046549771,5.20950356102548,0.0,101.424780649412,-102.517204423808,100.311654459732,-99.7209752510302,0.0518325339374132,-0.0515627845097333,1,3,1,gen_3457_5.ElmSym
PSS2B_gen_3462_1,10.0641286280006,0.437804912194982,0.977576278988272,5,1,0.103239306933247,0,0,0.0196473856531084,0.155080236119684,0.0200389595385641,0.0,5.03470562887378,0.488290391908959,0.102835472393781,5.16091790283099,4.96391432220116,5.16981744393706,0.0,98.1308882175945,-95.1896778276656,99.2381165900733,-100.463837892981,0.0524426461616531,-0.0505478891520761,1,3,1,gen_3462_1.ElmSym
PSS2B_gen_3463_1,9.98657295759767,0.475950694675371,1.02299150521867,5,1,0.0962044764216989,0,0,0.020217548886314,0.144077495229431,0.0191965620126575,0.0,4.88381830556318,0.504086663224734,0.101158862258308,4.98198608099483,5.20143321529031,4.90607483545318,0.0,98.0856266864575,-101.949977684626,100.935768627143,-94.643275402626,0.0493975264299661,-0.0501674614520743,1,3,1,gen_3463_1.ElmSym
PSS2B_gen_3464_1,9.7196891028434,0.462389647462964,1.04451405182481,5,1,0.0968046921212226,0,0,0.020066424078308,0.153370403491426,0.0190114932963625,0.0,4.96668603993021,0.499303105240688,0.0976859085960314,4.90613855188712,4.77764614741318,5.14145367452875,0.0,98.997307313187,-102.550007340498,103.187334473524,-103.343745725323,0.0516519013280049,-0.051293883738108,1,3,1,gen_3464_1.ElmSym
PSS2B_gen_3466_1,10.4463853989728,0.467068782329187,1.04311625161208,5,1,0.0968603443540633,0,0,0.0203998036999255,0.144392740766052,0.0194216076554731,0.0,4.82759782415815,0.485372711950913,0.0974510215641931,4.75108297681436,5.10720038739964,4.8838672421407,0.0,102.505496020708,-101.205418536253,95.9607491013128,-96.0057834170759,0.0494897615700029,-0.0492154035205022,1,3,1,gen_3466_1.ElmSym
