elm_loc_name,elm_Ks1,elm_Ks2,elm_Ks3,elm_M,elm_N,elm_Ts1,elm_Ts10,elm_Ts11,elm_Ts2,elm_Ts3,elm_Ts4,elm_T6,elm_T7,elm_T8,elm_T9,elm_Tw1,elm_Tw2,elm_Tw3,elm_Tw4,elm_VS1max,elm_VS1min,elm_VS2max,elm_VS2min,elm_Vstmax,elm_Vstmin,elm_elm_Ic1,elm_elm_Ic2,elm_elm_IPB,con_gen
PSS2B_gen_3525_2,9.54548369999975,0.439026350079104,0.989964477578178,5,1,0.101533909682184,0,0,0.0191758945891634,0.143462535096332,0.0190175256785005,0.0,4.92548821750097,0.476873252075166,0.10219872222282,4.82681276183575,4.92977024242282,5.23541494738311,0.0,96.4512434564531,-97.8259014657698,98.0713095086161,-102.764816364041,0.0491185616422445,-0.0498830911144614,1,3,1,gen_3525_2.ElmSym
PSS2B_gen_3526_3,9.61965523567051,0.467231410536915,0.970114078046754,5,1,0.0958196951216087,0,0,0.0191672686003149,0.157071201992221,0.0195902323704213,0.0,4.76199610601179,0.495070671290159,0.0979526188503951,4.85753268236294,4.98307436425239,4.77059641852975,0.0,98.7367703093681,-103.82685989812,103.866258809762,-99.5858833909035,0.051401330542285,-0.048452956113033,1,3,1,gen_3526_3.ElmSym
PSS2B_gen_3527_1,9.72428394760937,0.439505905329064,0.972248639492318,5,1,0.0990161176817492,0,0,0.0205045813322067,0.157253884335514,0.0205622028410435,0.0,4.88832753291354,0.478055843734182,0.0970924752391875,4.81589842261747,4.81550153205171,5.08207373437472,0.0,102.227474681614,-96.3114453978371,102.099007126736,-97.7495214276016,0.0483686880255118,-0.048616186985746,1,3,1,gen_3527_1.ElmSym
PSS2B_gen_3585_1,9.87525191856548,0.471171373351291,0.975397793482989,5,1,0.0966708425944671,0,0,0.0209310039253905,0.143208934112918,0.0201211741277948,0.0,4.8566291180905,0.477028796938248,0.0978543091006577,4.75464062555693,5.16609032847919,4.86486201989464,0.0,94.1301527436823,-98.2762045943644,95.2971530275885,-102.396944812825,0.0483100052154623,-0.0524381203018129,1,3,1,gen_3585_1.ElmSym
PSS2B_gen_3586_2,9.97861031629145,0.467141318966076,0.985836816113442,5,1,0.102071565659717,0,0,0.0192126311110333,0.152642466339748,0.0195854033604264,0.0,4.93614422599785,0.479405194474384,0.10490950000938,4.82624246226624,5.06068266229704,5.24684064113535,0.0,98.3557648917194,-102.035293122847,99.6947245845571,-99.6608163077384,0.049818939527031,-0.0485382676799782,1,3,1,gen_3586_2.ElmSym
PSS2B_gen_3587_3,9.96623769961298,0.475550610436499,0.981082239374518,5,1,0.100331645538099,0,0,0.0202101240865886,0.145110920425504,0.0207265873486176,0.0,4.89956133277155,0.478516636439599,0.0965261657163501,5.10142039810307,4.80438150954433,5.12558207358234,0.0,97.41237021829,-98.0024928468279,99.7161525750998,-95.6100218667649,0.0477721190568991,-0.0513386917416938,1,3,1,gen_3587_3.ElmSym
PSS2B_gen_3588_4,10.3212376832962,0.459097929841652,0.961901857424527,5,1,0.103846130925231,0,0,0.0202855788087472,0.146877235604916,0.0194937753109261,0.0,4.86407081247307,0.488109126291238,0.0966658077249303,4.84237805544399,4.86130175553262,4.79764913604595,0.0,102.888367294846,-101.492770208884,102.916589793563,-98.1410033839289,0.0495186747494154,-0.0495045425510034,1,3,1,gen_3588_4.ElmSym
PSS2B_gen_3655_1,-5.14997305918112,0.0,0.0,0,0,0.238056957879104,0,0,5.08825224451721,0.00995388968102634,0.0289698696490377,0.0,0.95686843348667,1.03052808078937,1.01698671993799,0.958299149945378,0.984079000959173,1.00528604961,0.0,99.5153554521035,-96.1204367271624,95.3924550902098,-95.8119271389674,0.1028551976569,-0.104219852085225,1,3,1,gen_3655_1.ElmSym
PSS2B_gen_3656_2,-4.95315880016796,0.0,0.0,0,0,0.221128242436331,0,0,4.97079039015807,0.00987887657433748,0.0313291897187009,0.0,0.959627480572089,1.04357743645087,0.973437049333006,0.986873289942741,1.02529130973853,0.953347927471623,0.0,97.2973817531951,-103.00949791423,98.4495833537076,-97.8299378567375,0.104357358454727,-0.101805255506188,1,3,1,gen_3656_2.ElmSym
PSS2B_gen_4027_1,10.3095948672853,0.438335428630561,1.04337631207891,5,1,0.104567602556199,0,0,0.0202111894926056,0.14795072973473,0.0191843885704875,0.0,5.2057076911442,0.482121151033789,0.0980026915064082,5.19526038435288,4.77701714658178,5.19419917324558,0.0,95.2346112202853,-101.932905722642,97.2455710651819,-101.844596833549,0.0501538180280477,-0.0504506498132832,1,3,1,gen_4027_1.ElmSym
PSS2B_gen_4028_1,9.58789137611166,0.458860324470699,1.0361337993294,5,1,0.103536151447333,0,0,0.0205688136247918,0.153138868880924,0.0206076175710186,0.0,5.18302828958258,0.477152559254318,0.0955751712666825,4.80691755842417,4.76889364095405,5.19053669832647,0.0,94.0719124649651,-102.821971788118,100.734480806161,-99.3673494495917,0.0504584355326369,-0.052234036042355,1,3,1,gen_4028_1.ElmSym
PSS2B_gen_4029_1,9.66954294685274,0.438754288448766,0.979550417000428,5,1,0.104549263231456,0,0,0.0198267376804724,0.144878190583549,0.0203219122486189,0.0,4.82078208401799,0.486179140722379,0.0986673831380904,4.89108496741392,5.00349551229738,4.81661645509303,0.0,101.413806622149,-98.6532934638206,99.2200350094121,-101.137383346539,0.0492824199446477,-0.0510871041286737,1,3,1,gen_4029_1.ElmSym
PSS2B_gen_4030_1,10.4731106283143,0.435948653350398,0.979347084881738,5,1,0.0959742536861449,0,0,0.0205765965208411,0.145493224204984,0.0200955416420475,0.0,5.05241253506392,0.506460721278563,0.0951589523907751,5.18210464157164,5.10654867812991,4.92133872536942,0.0,97.4610138364602,-100.155491574202,98.2402616872452,-95.2845612749923,0.0508600046951324,-0.0476625057216734,1,3,1,gen_4030_1.ElmSym
PSS2B_gen_4033_1,9.97595053492114,0.46381052168794,0.99825402428396,5,1,0.0988783135497943,0,0,0.0195303100794554,0.150770098362118,0.0204378749728203,0.0,5.23090743483044,0.514910468016751,0.0956691566482186,5.17844069562852,4.84867758187465,4.85247191903181,0.0,96.841346132895,-94.2384831257164,98.4935254295357,-97.7008228668943,0.0513316274457611,-0.0475428025517613,1,3,1,gen_4033_1.ElmSym
PSS2B_gen_4034_1,10.3557274569757,0.439165400964394,1.01650117798708,5,1,0.103345908098854,0,0,0.0207235895656049,0.148549248478375,0.0197368478355929,0.0,5.12049858830869,0.484802350471728,0.102177618807182,4.94142982806079,4.89083263510838,5.17020677332766,0.0,100.492156013288,-94.3052663419861,96.3209111514967,-96.8811929797288,0.0475029456499033,-0.0492892318055965,1,3,1,gen_4034_1.ElmSym
PSS2B_gen_4035_1,10.3621561760083,0.462379783008993,0.99131147605367,5,1,0.0953003619611263,0,0,0.0201577595248818,0.146731309827883,0.0199083149302751,0.0,4.81608230015263,0.498971749283373,0.096258627702482,4.78992611123249,4.84342382196337,4.98902158765122,0.0,95.1805714778602,-102.896231942391,95.9992646173574,-96.0904919841327,0.047834073251579,-0.051895748374518,1,3,1,gen_4035_1.ElmSym
PSS2B_gen_4036_1,10.2035460104235,0.440421143835783,0.968930092360824,5,1,0.103125993348658,0,0,0.0196655721543357,0.148786728470586,0.0194735733577982,0.0,4.79578399052843,0.485702393623069,0.104822217007168,4.87671902752481,4.94077007309534,5.13152082031593,0.0,101.936886368925,-102.8194453442,99.4957973933313,-97.078431888856,0.0506732546910644,-0.0502898240624927,1,3,1,gen_4036_1.ElmSym
PSS2B_gen_4052_11,2.5161340598613,0.267144178025425,1.00439809896052,4,1,0.0289389229263179,0,0,0.0313944546924904,0.478130695909262,0.031359725846909,0.0,5.21969021813339,0.366976792087778,0.0855839309007861,5.09550224500708,5.20613259263337,5.08926850953139,4.80020702397451,95.2701191879343,-100.994178786082,94.0554914922919,-99.407435497921,0.0508269958361052,-0.050672166084405,1,3,1,gen_4052_11.ElmSym
PSS2B_gen_4053_12,2.49691709511727,0.286242899660021,0.98845847574994,4,1,0.0301764731202275,0,0,0.0287346741221845,0.452487761325203,0.0295623244964518,0.0,4.87508389030257,0.355270880023017,0.0864558914406225,5.24327376834117,4.84129543369636,4.75775186857209,4.83896514982916,96.9755221242551,-99.3622685280628,95.327143898746,-100.374533952959,0.0514181081391871,-0.0516298561659642,1,3,1,gen_4053_12.ElmSym
PSS2B_gen_4054_18,2.32226845823228,0.310791370474733,1.0132975127548,4,1,0.0289895532215014,0,0,0.0310618004431017,0.485841124877334,0.0313292153058574,0.0,4.95942727663135,0.34617667324841,0.0905288168820552,4.82125586108305,4.89584147906862,5.08399994880892,4.89305497216992,101.216518860357,-103.896150302142,100.621002135985,-98.9590866188519,0.0480696068308316,-0.0481840237579308,1,3,1,gen_4054_18.ElmSym
PSS2B_gen_4058_1,10.2115394067951,0.475004091857001,1.03556073345244,5,1,0.101629751059227,0,0,0.0193636427186429,0.150183319570497,0.0194484611786902,0.0,5.06280144210905,0.493347382545471,0.101877893265337,5.04552450962365,4.91558769671246,4.84947523591109,0.0,102.179479756951,-102.837802541116,102.333280113386,-101.461060975073,0.0475076695578173,-0.0491152744810097,1,3,1,gen_4058_1.ElmSym
PSS2B_gen_4059_2,10.3576418790035,0.454966813620552,0.998660368658602,5,1,0.0969159490521997,0,0,0.020467437101528,0.146255658825394,0.01986805147212,0.0,5.23618757654913,0.522232863702811,0.104014346995391,4.82690882240422,5.11590924370103,4.91292777005583,0.0,99.952294626832,-103.896677368786,100.114414531784,-98.0423090737313,0.0477358593419194,-0.0483001317293383,1,3,1,gen_4059_2.ElmSym
PSS2B_gen_4061_4,10.4116040486842,0.438487649596855,0.99755797223188,5,1,0.09792421028018,0,0,0.0205936203356832,0.150334655342158,0.0192954702451825,0.0,4.91856207069941,0.486231690156274,0.104461041898467,5.22610986162908,5.1570339766331,5.1660562097095,0.0,103.071256691264,-94.8034818754066,101.073603511183,-101.743307445059,0.0491984967840835,-0.0505902628810145,1,3,1,gen_4061_4.ElmSym
PSS2B_gen_4062_1,10.495719906874,0.458801774283126,0.979170209774747,5,1,0.0983065707283095,0,0,0.0201092874258757,0.149061864686664,0.019648411876522,0.0,5.11616660188884,0.506957262707874,0.101922049424611,4.82578396331519,4.90050983056426,5.21664537629113,0.0,96.6303438969422,-101.879983298806,100.310581840156,-97.2944169122726,0.0520340133155696,-0.0490611189301126,1,3,1,gen_4062_1.ElmSym
PSS2B_gen_4064_3,9.72258022939786,0.445362743322551,0.967371809808537,5,1,0.102126701013185,0,0,0.0207721766447648,0.14394614499528,0.0206876848507673,0.0,5.01515194401145,0.475955498800613,0.097208316065371,5.06527449702844,4.8159340522252,4.85295293387026,0.0,103.156729175337,-101.735536436783,101.214159065019,-99.3503387873992,0.0494185591721907,-0.0522654759860598,1,3,1,gen_4064_3.ElmSym
PSS2B_gen_4065_4,9.76978797698393,0.435771640850231,0.981798048503697,5,1,0.103718675007112,0,0,0.0190050017712638,0.150156928058714,0.0197118576290086,0.0,4.8749639231246,0.515862084017135,0.0959176265168935,4.97448306600563,4.81856812536716,5.09121692739427,0.0,97.1994614421856,-102.274929419439,99.2000696622301,-94.4262842779979,0.0513692569639534,-0.0486908245948143,1,3,1,gen_4065_4.ElmSym
PSS2B_gen_4066_1,3.57942474292998,0.385203943297602,1.04248831090517,5,1,0.0720143455634825,0,0,0.0197006184607744,0.733500312482472,0.0195371265979484,0.0,4.90867149876431,0.513429485773668,0.100932655236684,4.76707465713844,4.77893746620975,5.08666755585,4.92567161354236,94.6677806777414,-99.5661965643056,100.350500562228,-97.9473032619338,0.0484943368961103,-0.0519723763805814,1,3,1,gen_4066_1.ElmSym
PSS2B_gen_4067_2,3.77823402759634,0.570294688401488,1.01606196970679,5,1,0.0490339820925146,0,0,0.0198751329863444,0.771718196703121,0.019149538599886,0.0,4.90896288468502,0.506198098068126,0.104559328434989,5.0323315851856,4.88687020144425,5.12992958375253,4.83935674233362,96.2181734430604,-96.0355906608514,101.758855998656,-99.0305529879872,0.0489405436790548,-0.0499101584870368,1,3,1,gen_4067_2.ElmSym
PSS2B_gen_4072_1,10.1162065672688,0.436534280252829,1.03627436594106,5,1,0.101871168254875,0,0,0.0196456021973863,0.148578473757952,0.0203253921465948,0.0,4.86580690834671,0.517261395417154,0.101045425175689,4.84294890542515,5.05670469766483,4.84039154625498,0.0,94.0703672464471,-103.437694020057,97.4353140383027,-99.0849033184815,0.0489402085007168,-0.0504791163140908,1,3,1,gen_4072_1.ElmSym
PSS2B_gen_5006_1,10.4073434192687,0.455459424287081,0.983164737094194,5,1,0.101466408935376,0,0,0.0208121829647571,0.148544758670032,0.0207301271511242,0.0,4.79993897979148,0.514496974670328,0.102537172492594,5.00468902825378,5.0489384601824,5.23032557149418,0.0,99.2411006502807,-97.3063426790759,96.7372728939168,-98.2017493844032,0.0483123608352616,-0.0479637471144088,1,3,1,gen_5006_1.ElmSym
PSS2B_gen_5008_1,7.76012039966881,0.123676048141532,0.989685507351532,5,1,0.219372229066677,0,0,0.0208403845895082,0.103505423460156,0.0151560140030924,0.0,0.719942857543938,0.955029047233984,0.195369182014838,0.695134208970703,0.727209332808852,0.695463417908177,0.0,99.4347725449596,-101.513708271319,102.204253272247,-103.672290581279,9.59546512589604,-10.2488110394664,1,3,1,gen_5008_1.ElmSym
PSS2B_gen_5010_1,6.05012122252956,0.105726131641539,0.966969264857471,5,1,0.115030914948322,0,0,0.00999984153592959,0.105358373139519,0.00867754940539598,0.0,0.707016056645661,1.0287024632562,0.203716735346243,0.733993172212504,0.674957000594586,0.73274557271041,0.0,99.12042799755,-99.8796185998712,100.762729526823,-99.9413877448998,0.968562505580485,-0.984750742372125,1,3,1,gen_5010_1.ElmSym
PSS2B_gen_5012_1,4.99386506620795,0.118282305372879,1.02630678582937,5,1,0.100478278901428,0,0,0.0101177460877225,0.0995019852928817,0.0100257493252866,0.0,0.695230672247708,0.973079350031912,0.195874158674851,0.707057157829404,0.686116593591869,0.723639849103056,0.0,97.4686854613479,-94.6549363960046,102.166777690547,-96.086047590198,1.03000881997868,-0.977309912117198,1,3,1,gen_5012_1.ElmSym
PSS2B_gen_5016_6,10.2019539219327,0.454831622382626,1.0231905029621,5,1,0.101857567387633,0,0,0.0200733980750665,0.151560007059015,0.0199841911317781,0.0,4.97619163640775,0.520126051525585,0.0986216454394162,5.15291735576466,4.92071291594766,5.01604881300591,0.0,96.9251124709379,-99.3639198191464,100.674419222446,-95.1746823598165,0.0496953420620412,-0.0487535853590816,1,3,1,gen_5016_6.ElmSym
PSS2B_gen_5017_1,9.86564755393192,0.435826615949348,1.01322675640695,5,1,0.0999082186073065,0,0,0.0193169261505827,0.157304492478725,0.0208520648367703,0.0,5.22035174467601,0.48858201878611,0.0994641800783575,5.16492096474394,5.06682276586071,4.94608925050125,0.0,102.822721008305,-101.995239616837,97.5840191359632,-101.805552609684,0.0505500738369301,-0.0487195223779418,1,3,1,gen_5017_1.ElmSym
PSS2B_gen_5018_2,10.4374588034116,0.456023960429057,1.03014291720465,5,1,0.104835897670127,0,0,0.0194732177816331,0.147144744729158,0.019540356028825,0.0,5.09793666005135,0.4840718195308,0.095229121199809,5.09751331945881,5.05355778499506,5.0092984305229,0.0,102.887526058126,-99.9780001414474,99.394748497149,-98.6342489550356,0.048018036603462,-0.0484084121976048,1,3,1,gen_5018_2.ElmSym
PSS2B_gen_5019_1,9.84437235211954,0.473825964450091,0.993366911960766,5,1,0.104003130057827,0,0,0.019899961267598,0.155288407607004,0.0197358469935134,0.0,5.06651699403301,0.481867648405023,0.09600226867944,4.82739619747736,4.87303620902821,5.20960041019134,0.0,99.1822601434775,-103.887367549958,95.8358447529841,-102.982684729854,0.0478469319758005,-0.0483184959017672,1,3,1,gen_5019_1.ElmSym
PSS2B_gen_5020_1,10.4974977150559,0.444430404653773,0.984527568053454,5,1,0.0995678019989282,0,0,0.0199623381476849,0.154762830685358,0.0203880759878084,0.0,4.89003928517923,0.496457534586079,0.0953796693356708,4.78460468212143,4.8702772508841,4.90728519577533,0.0,96.3895484409761,-99.342752517527,99.8939733588137,-96.3436264929827,0.0487446874054149,-0.0506252849171869,1,3,1,gen_5020_1.ElmSym
PSS2B_gen_5021_4,10.4001055392437,0.473942427970469,0.950819121068343,5,1,0.103050289503299,0,0,0.020244449227117,0.156549844115507,0.0197048160685226,0.0,4.76609974959865,0.482528292946517,0.0987049850635231,4.81659702653997,4.94768511177972,5.06492759496905,0.0,95.3684403010178,-101.386991930287,101.136784980912,-99.1717241305858,0.0520742008043453,-0.0492091440432705,1,3,1,gen_5021_4.ElmSym
PSS2B_gen_5022_1,10.4477402172051,0.451562800339982,0.973298754077405,5,1,0.101776655865833,0,0,0.0198692035451531,0.148112816764042,0.0200104603730142,0.0,4.98786516766995,0.500825096131302,0.104945251615718,4.86241416190751,5.10275920992717,5.02267224621028,0.0,95.5342002804391,-101.952414393984,102.118998460751,-98.7418435090687,0.0482517136656679,-0.051322288045194,1,3,1,gen_5022_1.ElmSym
PSS2B_gen_5023_2,10.1886128569022,0.468924834862724,0.985647220211104,5,1,0.101495870007202,0,0,0.0193133201785386,0.152719558062963,0.0207437749579549,0.0,5.13754913466983,0.505572543526068,0.0968569935113192,4.85460337763652,5.07893364224583,5.19214853644371,0.0,101.4096960878,-101.254720505979,97.1129961568862,-100.728871153761,0.0495414245082065,-0.0509535671188496,1,3,1,gen_5023_2.ElmSym
PSS2B_gen_5026_5,9.79584073508158,0.474177971696109,1.01053163395263,5,1,0.100403050091118,0,0,0.0194465558035299,0.153933626955841,0.0195256653800607,0.0,4.9375411788933,0.51404015684966,0.0984933703066781,5.17964520049281,5.13499374338426,4.85433904314414,0.0,101.687590599898,-98.1810039758217,101.028535874002,-97.6280481065623,0.0520806979108602,-0.0479863384109922,1,3,1,gen_5026_5.ElmSym
PSS2B_gen_5028_1,10.2515548896044,0.456199207606539,0.958732897182927,5,1,0.0961267932271585,0,0,0.01951448199898,0.148378764144145,0.020510859945789,0.0,5.17793626408093,0.480863000033423,0.0997328259935603,5.1582086016424,4.9478970291093,4.98126750858501,0.0,96.2134385239798,-96.5857187827583,102.698895461624,-100.195231809095,0.0485337008303031,-0.0499578677141108,1,3,1,gen_5028_1.ElmSym
PSS2B_gen_5030_1,5.8377105615288,0.100666108317673,0.997567572258413,5,1,0.107774806568865,0,0,0.008689995044237,0.109404448893387,0.00797803468294442,0.0,0.676103583215736,0.985011659190059,0.196930034970865,0.700468404288404,0.672229818096384,0.682344935634173,0.0,95.9437870935537,-103.254259877466,94.2209424418397,-101.566955131805,1.03598146489821,-0.987531985808164,1,3,1,gen_5030_1.ElmSym
PSS2B_gen_5031_1,10.3493542191572,0.654706953595858,1.01214096737094,5,1,0.101962124234997,0,0,0.0190576488086954,0.471450000136159,0.0810902215689421,0.0,5.12781964052469,1.01487719709985,0.197984616616741,3.02232174016535,5.00257954141125,2.94647802128457,0.0,96.8792826685589,-99.755074074911,98.3796724604443,-94.2378810628317,0.096319650108926,-0.10235816385597,1,3,1,gen_5031_1.ElmSym
PSS2B_gen_5032_2,9.79921619547531,0.475633154029772,1.01130626685917,5,1,0.0982683354336768,0,0,0.0196990754771978,0.148927406736184,0.020360506308265,0.0,5.11499597737566,0.493006454757415,0.0977353163575754,4.96087893890217,4.89686107169837,5.06735915550962,0.0,98.2483649508096,-101.731879438832,103.24719596277,-94.0522615829017,0.0499849173915572,-0.0512783559015952,1,3,1,gen_5032_2.ElmSym
PSS2B_gen_5033_3,9.70376793993637,0.439823351843655,1.03986562159844,5,1,0.0991450858535245,0,0,0.0208378046145663,0.146631522718817,0.0204748857319355,0.0,4.81500236457214,0.484166609100066,0.0981454753037542,5.23720530653372,4.85626345546916,4.75732757756487,0.0,98.3580698828213,-99.3734707664698,98.0585561462212,-103.688173197303,0.0495732448482886,-0.0499063104041852,1,3,1,gen_5033_3.ElmSym
PSS2B_gen_5035_3,9.50592765025795,0.472004075272009,0.997190767712891,5,1,0.0971870039077476,0,0,0.0197848361004144,0.1559836806776,0.0209754133466631,0.0,5.21630306169391,0.484988757269457,0.09612563226372,4.95494012045674,4.75690372474492,5.2366887468379,0.0,97.6155408054125,-97.9765843518544,95.6120003005955,-94.4221514494624,0.0520691323489882,-0.0522256329585798,1,3,1,gen_5035_3.ElmSym
PSS2B_gen_5036_2,9.98854100750759,0.443876680327579,1.00111167593859,5,1,0.103065827628598,0,0,0.0201868798900396,0.144706761057023,0.0197332878801972,0.0,4.94528773683123,0.49237290462479,0.0990714775351808,5.12517965631559,5.24396704649553,4.78337489627302,0.0,103.68544104388,-99.7295309676323,102.451948705036,-96.7653788229916,0.0485399295575917,-0.0490979803563096,1,3,1,gen_5036_2.ElmSym
PSS2B_gen_5037_1,10.1127685378306,0.457469808631763,0.962014193600044,5,1,0.0992146692378447,0,0,0.0202133048819378,0.154000344160013,0.0191882424699143,0.0,5.13642633985728,0.484050181997009,0.101904548560269,4.76227917009965,4.81119049573317,4.80973150325008,0.0,102.896428846708,-101.606490888074,97.6948858089745,-102.445143510774,0.0476350003806874,-0.0480169418780133,1,3,1,gen_5037_1.ElmSym
PSS2B_gen_5039_3,9.96430048765615,0.436723538256437,0.959728409489617,5,1,0.0974224001215771,0,0,0.0191837130272761,0.153098291766364,0.0193180484017357,0.0,4.90308919898234,0.477723397198133,0.0985249563353136,5.10903350752778,4.75660303863697,5.17201826185919,0.0,101.221636311896,-98.3029808845371,96.0373861726373,-99.5328319595195,0.0508146494277753,-0.0513149107457139,1,3,1,gen_5039_3.ElmSym
PSS2B_gen_5040_4,9.89164682431147,0.448352760085836,1.02158857467584,5,1,0.100050541553646,0,0,0.020110835720785,0.153301924990956,0.0200897931884974,0.0,4.8170817673672,0.518809698242694,0.0954349348414689,4.88756789709441,5.16320325038396,4.84115060558543,0.0,101.0586412034,-101.837426601956,99.471173879737,-99.4713091984391,0.048018598316703,-0.0514310437976383,1,3,1,gen_5040_4.ElmSym
PSS2B_gen_5041_5,9.89801980461925,0.469132930810377,1.01323361550458,5,1,0.098792575802654,0,0,0.0200350001687184,0.149124106806703,0.0197025402262807,0.0,5.00602949480526,0.499534766050056,0.0985595360398293,5.05423606629483,4.83260679570958,5.03567418060265,0.0,98.1418150471989,-94.7803472547792,100.805301690381,-95.7920340081677,0.0491004465799779,-0.0483126198104583,1,3,1,gen_5041_5.ElmSym
PSS2B_gen_5045_1,10.3357072044164,0.439630678071454,1.04899835186079,5,1,0.0972379137575626,0,0,0.019263258815743,0.153693540589884,0.0205185737963766,0.0,5.16301332949661,0.477001789165661,0.103123069163412,5.19182987092063,5.1544547220692,4.93143793777563,0.0,95.4090918176807,-100.365171330655,101.406960066548,-96.2694203684572,0.0510063576209359,-0.0490134868910536,1,3,1,gen_5045_1.ElmSym
PSS2B_gen_5229_1,9.68924677465111,0.443006099435315,0.971408120449632,5,1,0.103835193100385,0,0,0.0200905415900052,0.145399667790625,0.0204458620687947,0.0,4.9268047939986,0.483142850524746,0.101494898060337,4.80604134895839,5.24225092516281,4.78020516596735,0.0,95.5133865509648,-96.595918091666,97.3433730316814,-102.812057370879,0.0478870194265619,-0.0490891553694382,1,3,1,gen_5229_1.ElmSym
PSS2B_gen_5230_2,9.99272989528254,0.434666255648062,0.968637878028676,5,1,0.0993166556768119,0,0,0.0203134654937312,0.148052057360765,0.0193677551560104,0.0,5.1247145482339,0.517205661255866,0.100196623834781,4.86113602737896,4.99436140037142,4.8745233961381,0.0,99.3216083445121,-98.0030898571014,100.270377309015,-102.515684509836,0.0482181728794239,-0.0523421999718994,1,3,1,gen_5230_2.ElmSym
PSS2B_gen_5231_1,7.97520482540131,0.0879990047290176,0.97525339955464,5,1,0.0995581872807816,0,0,0.00797800211198628,0.0590009719161317,0.00771355775073171,0.0,0.704907967792824,1.04438512525521,0.197949228752404,0.689705714737065,0.686906150872819,0.719213331709616,0.0,94.4510964854155,-100.333742152574,100.348766506976,-98.6675168687012,0.994464419409633,-0.950846907496452,1,3,1,gen_5231_1.ElmSym
PSS2B_gen_5233_3,8.34605852480745,0.0877608579886295,1.02787246308289,5,1,0.0978270338475704,0,0,0.00794668445251882,0.0621487332852557,0.00834097652100027,0.0,0.668414981854148,0.967137888865545,0.207500317180529,0.674672023551538,0.711217073947191,0.722750438107178,0.0,100.031560439011,-96.176740689436,100.428776528221,-96.3793627824169,0.975096613448113,-0.982248134771362,1,3,1,gen_5233_3.ElmSym
PSS2B_gen_5234_1,10.2994063305669,0.471664370670542,0.985483778873459,5,1,0.0963406292302534,0,0,0.0206191122978926,0.153818980422802,0.019449196039699,0.0,4.98531052912585,0.517342937621288,0.0968536305241287,4.84848113893531,4.87782849301584,5.17418743413873,0.0,102.02934258976,-94.7992847828194,100.449644766888,-96.1531929579098,0.0500847313157283,-0.0505875068716705,1,3,1,gen_5234_1.ElmSym
PSS2B_gen_5235_1,10.376524137333,0.440872009406984,1.01462269020267,5,1,0.0994585370551795,0,0,0.0198604025840759,0.146459178524092,0.0198903858745471,0.0,5.106840349501,0.475946072931401,0.0962047643074766,4.95556964050047,4.87274748878554,5.20289353537373,0.0,94.7282476228662,-102.567894556979,99.3111539847683,-103.498206051439,0.048915586466901,-0.0494001432135701,1,3,1,gen_5235_1.ElmSym
PSS2B_gen_5236_2,10.2151284823194,0.463340728734434,0.961732059298083,5,1,0.0963846468459815,0,0,0.0192375253783539,0.15551156330388,0.019552018946968,0.0,4.81324033532292,0.520197524270043,0.0971571099851281,4.79419993492775,4.81663467269391,4.93176993681118,0.0,95.6369165337179,-99.4639498166274,98.445497363247,-102.357009448484,0.05198301123688,-0.0487974415556528,1,3,1,gen_5236_2.ElmSym
